Gelenk,X,Y
7,-25.784000750320732,-85.79943081271416
7,-25.454457724143246,-86.0611209336745
7,-25.244974176304815,-86.31148285430471
7,-25.163555729905983,-86.54573855611545
7,-25.209816535566603,-86.76403192145341
7,-25.38025150444454,-86.96471098432394
7,-25.668845831732256,-87.14770083946725
7,-26.063052596219578,-87.31127489230165
7,-26.549409754850974,-87.45548361753953
7,-27.118423754733783,-87.58175644466017
7,-27.76040440593511,-87.69089687692066
7,-28.465483258099734,-87.78351782786201
7,-29.227667056069972,-87.860610864107
7,-30.043665078018325,-87.9230504344402
7,-30.91447172603828,-87.97158464710657
7,-31.823369392983512,-88.00598091992187
7,-32.78859233391372,-88.0272932553616
7,-33.800774097724435,-88.03526512499054
7,-34.85889801728986,-88.02995918579072
7,-35.96193304012765,-88.01136197098016
7,-37.10921533092099,-87.97944063183655
7,-38.29935991048076,-87.93415096229027
7,-39.5310839856512,-87.87544178312974
7,-40.80321948333714,-87.80327374828842
7,-42.11277143621293,-87.71769100759406
7,-43.4583084065904,-87.61865418086565
7,-44.83883325680832,-87.50601436048613
7,-46.23987376474828,-87.38077169190713
7,-47.69094961473433,-87.23976667046158
7,-49.15826051753577,-87.08551386442811
7,-50.64672531681695,-86.91671673364131
7,-52.15129098154533,-86.73276922530353
7,-53.64886976370808,-86.53509304328136
7,-55.15952605397176,-86.31887177815524
7,-56.65127362890413,-86.0856604252843
7,-58.10263923252902,-85.83539006910756
7,-59.49787404549955,-85.5665411345233
7,-60.81362432711426,-85.27820017646208
7,-61.99772116215697,-84.97663033894982
7,-63.02304445025705,-84.66512688151782
7,-63.869750185083916,-84.34798940070237
7,-64.52955104148667,-84.02979392532863
7,-65.00710600991741,-83.7143702977099
7,-65.31694244209704,-83.40426562402598
7,-65.47886423474527,-83.10047133771232
7,-65.5135740131436,-82.80422379266487
7,-65.44077922640312,-82.51382579186239
7,-65.27675565723446,-82.22861018102967
7,-65.0346405624914,-81.94695006956934
7,-64.72512125769002,-81.66801545333536
7,-64.35464616996506,-81.38951019530853
7,-63.93346012876077,-81.11333502224022
7,-63.467663948577524,-80.83901717028998
7,-62.96208870712342,-80.5661457383139
7,-62.42011988471641,-80.29487298788116
7,-61.845295579126606,-80.02524734362663
7,-61.24020036919777,-79.7580892395878
7,-60.60731718421838,-79.49456692746237
7,-59.94884330328642,-79.2362766152764
7,-59.266494765376855,-78.98538903947141
7,-58.561630115724,-78.74456829130973
7,-57.83521958688809,-78.51708309606042
7,-57.086046206793974,-78.30697014524677
7,-56.31731150380171,-78.11959265260958
7,-55.529216220013424,-77.96091140156152
7,-54.72295194828582,-77.83655114357714
7,-53.90000549248702,-77.7519808509093
